,ipsi_rho,contra_rho,match_ratio,sim,method,n_side
5815,0.8,0.2,0.045454545454545456,30,BGM,242
5816,0.8,0.2,1.0,31,GM,242
5817,0.8,0.2,1.0,31,BGM,242
5818,0.8,0.2,0.024793388429752067,32,GM,242
5819,0.8,0.2,0.05371900826446281,32,BGM,242
5820,0.8,0.2,1.0,33,GM,242
5821,0.8,0.2,0.0,33,BGM,242
5822,0.8,0.2,1.0,34,GM,242
5823,0.8,0.2,0.045454545454545456,34,BGM,242
5824,0.8,0.2,1.0,35,GM,242
5825,0.8,0.2,0.02066115702479339,35,BGM,242
5826,0.8,0.2,0.008264462809917356,36,GM,242
5827,0.8,0.2,0.01652892561983471,36,BGM,242
5828,0.8,0.2,0.012396694214876033,37,GM,242
5829,0.8,0.2,0.004132231404958678,37,BGM,242
5830,0.8,0.2,0.028925619834710745,38,GM,242
5831,0.8,0.2,1.0,38,BGM,242
5832,0.8,0.2,0.045454545454545456,39,GM,242
5833,0.8,0.2,0.01652892561983471,39,BGM,242
5834,0.8,0.2,0.0371900826446281,40,GM,242
5835,0.8,0.2,0.0371900826446281,40,BGM,242
5836,0.8,0.2,0.025839793281653745,0,GM,387
5837,0.8,0.2,0.025839793281653745,0,BGM,387
5838,0.8,0.2,0.002583979328165375,1,GM,387
5839,0.8,0.2,1.0,1,BGM,387
5840,0.8,0.2,0.031007751937984496,2,GM,387
5841,0.8,0.2,0.002583979328165375,2,BGM,387
5842,0.8,0.2,1.0,3,GM,387
5843,0.8,0.2,0.015503875968992248,3,BGM,387
5844,0.8,0.2,0.028423772609819122,4,GM,387
5845,0.8,0.2,1.0,4,BGM,387
5846,0.8,0.2,0.01808785529715762,5,GM,387
5847,0.8,0.2,1.0,5,BGM,387
5848,0.8,0.2,0.028423772609819122,6,GM,387
5849,0.8,0.2,1.0,6,BGM,387
5850,0.8,0.2,1.0,7,GM,387
5851,0.8,0.2,0.007751937984496124,7,BGM,387
5852,0.8,0.2,0.012919896640826873,8,GM,387
5853,0.8,0.2,0.007751937984496124,8,BGM,387
5854,0.8,0.2,0.01808785529715762,9,GM,387
5855,0.8,0.2,0.03359173126614987,9,BGM,387
5856,0.8,0.2,1.0,10,GM,387
5857,0.8,0.2,0.012919896640826873,10,BGM,387
5858,0.8,0.2,0.01808785529715762,11,GM,387
5859,0.8,0.2,0.0103359173126615,11,BGM,387
5860,0.8,0.2,0.08010335917312661,12,GM,387
5861,0.8,0.2,0.002583979328165375,12,BGM,387
5862,0.8,0.2,0.025839793281653745,13,GM,387
5863,0.8,0.2,0.00516795865633075,13,BGM,387
5864,0.8,0.2,0.020671834625323,14,GM,387
5865,0.8,0.2,0.007751937984496124,14,BGM,387
5866,0.8,0.2,0.2971576227390181,15,GM,387
5867,0.8,0.2,0.025839793281653745,15,BGM,387
5868,0.8,0.2,0.03875968992248062,16,GM,387
5869,0.8,0.2,0.023255813953488372,16,BGM,387
5870,0.8,0.2,1.0,17,GM,387
5871,0.8,0.2,0.007751937984496124,17,BGM,387
5872,0.8,0.2,0.007751937984496124,18,GM,387
5873,0.8,0.2,0.0103359173126615,18,BGM,387
5874,0.8,0.2,0.012919896640826873,19,GM,387
5875,0.8,0.2,0.025839793281653745,19,BGM,387
5876,0.8,0.2,1.0,20,GM,387
5877,0.8,0.2,0.012919896640826873,20,BGM,387
5878,0.8,0.2,0.012919896640826873,21,GM,387
5879,0.8,0.2,0.028423772609819122,21,BGM,387
5880,0.8,0.2,0.007751937984496124,22,GM,387
5881,0.8,0.2,0.012919896640826873,22,BGM,387
5882,0.8,0.2,1.0,23,GM,387
5883,0.8,0.2,0.007751937984496124,23,BGM,387
5884,0.8,0.2,0.03875968992248062,24,GM,387
5885,0.8,0.2,0.012919896640826873,24,BGM,387
5886,0.8,0.2,0.016129032258064516,0,GM,620
5887,0.8,0.2,0.004838709677419355,0,BGM,620
5888,0.8,0.2,0.0016129032258064516,1,GM,620
5889,0.8,0.2,0.004838709677419355,1,BGM,620
5890,0.8,0.2,0.008064516129032258,2,GM,620
5891,0.8,0.2,0.004838709677419355,2,BGM,620
5892,0.8,0.2,0.03387096774193549,3,GM,620
5893,0.8,0.2,0.004838709677419355,3,BGM,620
5894,0.8,0.2,0.01129032258064516,4,GM,620
5895,0.8,0.2,1.0,4,BGM,620
5896,0.8,0.2,0.014516129032258065,5,GM,620
5897,0.8,0.2,0.037096774193548385,5,BGM,620
5898,0.8,0.2,0.014516129032258065,6,GM,620
5899,0.8,0.2,0.004838709677419355,6,BGM,620
5900,0.8,0.2,0.0032258064516129032,7,GM,620
5901,0.8,0.2,0.012903225806451613,7,BGM,620
5902,0.8,0.2,0.0016129032258064516,8,GM,620
5903,0.8,0.2,0.014516129032258065,8,BGM,620
5904,0.8,0.2,1.0,9,GM,620
5905,0.8,0.2,0.0064516129032258064,9,BGM,620
5906,0.8,0.2,0.01129032258064516,10,GM,620
5907,0.8,0.2,0.004838709677419355,10,BGM,620
5908,0.8,0.2,0.01129032258064516,11,GM,620
5909,0.8,0.2,0.00967741935483871,11,BGM,620
5910,0.8,0.2,0.014516129032258065,12,GM,620
5911,0.8,0.2,0.0064516129032258064,12,BGM,620
5912,0.8,0.2,0.004838709677419355,13,GM,620
5913,0.8,0.2,0.0032258064516129032,13,BGM,620
5914,0.8,0.2,0.01129032258064516,14,GM,620
5915,0.8,0.2,0.024193548387096774,14,BGM,620
5916,0.8,0.2,0.0467741935483871,15,GM,620
5917,0.8,0.2,0.01935483870967742,15,BGM,620
5918,0.8,0.4,1.0,0,GM,9
5919,0.8,0.4,0.5555555555555556,0,BGM,9
5920,0.8,0.4,1.0,1,GM,9
5921,0.8,0.4,1.0,1,BGM,9
5922,0.8,0.4,1.0,2,GM,9
5923,0.8,0.4,1.0,2,BGM,9
5924,0.8,0.4,1.0,3,GM,9
5925,0.8,0.4,1.0,3,BGM,9
5926,0.8,0.4,1.0,4,GM,9
5927,0.8,0.4,1.0,4,BGM,9
5928,0.8,0.4,1.0,5,GM,9
5929,0.8,0.4,1.0,5,BGM,9
5930,0.8,0.4,1.0,6,GM,9
5931,0.8,0.4,1.0,6,BGM,9
5932,0.8,0.4,1.0,7,GM,9
5933,0.8,0.4,1.0,7,BGM,9
5934,0.8,0.4,0.7777777777777778,8,GM,9
5935,0.8,0.4,1.0,8,BGM,9
5936,0.8,0.4,0.0,9,GM,9
5937,0.8,0.4,0.0,9,BGM,9
5938,0.8,0.4,1.0,10,GM,9
5939,0.8,0.4,1.0,10,BGM,9
5940,0.8,0.4,1.0,11,GM,9
5941,0.8,0.4,1.0,11,BGM,9
5942,0.8,0.4,1.0,12,GM,9
5943,0.8,0.4,1.0,12,BGM,9
5944,0.8,0.4,1.0,13,GM,9
5945,0.8,0.4,1.0,13,BGM,9
5946,0.8,0.4,1.0,14,GM,9
5947,0.8,0.4,0.7777777777777778,14,BGM,9
5948,0.8,0.4,0.3333333333333333,15,GM,9
5949,0.8,0.4,1.0,15,BGM,9
5950,0.8,0.4,1.0,16,GM,9
5951,0.8,0.4,1.0,16,BGM,9
5952,0.8,0.4,0.3333333333333333,17,GM,9
5953,0.8,0.4,0.3333333333333333,17,BGM,9
5954,0.8,0.4,1.0,18,GM,9
5955,0.8,0.4,1.0,18,BGM,9
5956,0.8,0.4,0.7777777777777778,19,GM,9
5957,0.8,0.4,1.0,19,BGM,9
5958,0.8,0.4,1.0,20,GM,9
5959,0.8,0.4,1.0,20,BGM,9
5960,0.8,0.4,1.0,21,GM,9
5961,0.8,0.4,0.4444444444444444,21,BGM,9
5962,0.8,0.4,1.0,22,GM,9
5963,0.8,0.4,0.3333333333333333,22,BGM,9
5964,0.8,0.4,0.7777777777777778,23,GM,9
5965,0.8,0.4,1.0,23,BGM,9
5966,0.8,0.4,0.2222222222222222,24,GM,9
5967,0.8,0.4,1.0,24,BGM,9
5968,0.8,0.4,1.0,25,GM,9
5969,0.8,0.4,1.0,25,BGM,9
5970,0.8,0.4,0.4444444444444444,26,GM,9
5971,0.8,0.4,1.0,26,BGM,9
5972,0.8,0.4,1.0,27,GM,9
5973,0.8,0.4,0.7777777777777778,27,BGM,9
5974,0.8,0.4,0.0,28,GM,9
5975,0.8,0.4,1.0,28,BGM,9
5976,0.8,0.4,1.0,29,GM,9
5977,0.8,0.4,1.0,29,BGM,9
5978,0.8,0.4,0.3333333333333333,30,GM,9
5979,0.8,0.4,1.0,30,BGM,9
5980,0.8,0.4,1.0,31,GM,9
5981,0.8,0.4,1.0,31,BGM,9
5982,0.8,0.4,1.0,32,GM,9
5983,0.8,0.4,1.0,32,BGM,9
5984,0.8,0.4,1.0,33,GM,9
5985,0.8,0.4,1.0,33,BGM,9
5986,0.8,0.4,0.3333333333333333,34,GM,9
5987,0.8,0.4,1.0,34,BGM,9
5988,0.8,0.4,1.0,35,GM,9
5989,0.8,0.4,1.0,35,BGM,9
5990,0.8,0.4,1.0,36,GM,9
5991,0.8,0.4,1.0,36,BGM,9
5992,0.8,0.4,1.0,37,GM,9
5993,0.8,0.4,0.0,37,BGM,9
5994,0.8,0.4,0.4444444444444444,38,GM,9
5995,0.8,0.4,0.5555555555555556,38,BGM,9
5996,0.8,0.4,0.2222222222222222,39,GM,9
5997,0.8,0.4,0.4444444444444444,39,BGM,9
5998,0.8,0.4,1.0,40,GM,9
5999,0.8,0.4,1.0,40,BGM,9
6000,0.8,0.4,1.0,41,GM,9
6001,0.8,0.4,1.0,41,BGM,9
6002,0.8,0.4,0.3333333333333333,42,GM,9
6003,0.8,0.4,1.0,42,BGM,9
6004,0.8,0.4,1.0,43,GM,9
6005,0.8,0.4,0.6666666666666666,43,BGM,9
6006,0.8,0.4,1.0,44,GM,9
6007,0.8,0.4,1.0,44,BGM,9
6008,0.8,0.4,0.5555555555555556,45,GM,9
6009,0.8,0.4,0.5555555555555556,45,BGM,9
6010,0.8,0.4,1.0,46,GM,9
6011,0.8,0.4,1.0,46,BGM,9
6012,0.8,0.4,1.0,47,GM,9
6013,0.8,0.4,0.4444444444444444,47,BGM,9
6014,0.8,0.4,0.5555555555555556,48,GM,9
6015,0.8,0.4,1.0,48,BGM,9
6016,0.8,0.4,1.0,49,GM,9
6017,0.8,0.4,1.0,49,BGM,9
6018,0.8,0.4,0.7777777777777778,50,GM,9
6019,0.8,0.4,1.0,50,BGM,9
6020,0.8,0.4,1.0,51,GM,9
6021,0.8,0.4,1.0,51,BGM,9
6022,0.8,0.4,0.3333333333333333,52,GM,9
6023,0.8,0.4,1.0,52,BGM,9
6024,0.8,0.4,1.0,53,GM,9
6025,0.8,0.4,1.0,53,BGM,9
6026,0.8,0.4,1.0,54,GM,9
6027,0.8,0.4,1.0,54,BGM,9
6028,0.8,0.4,0.7777777777777778,55,GM,9
6029,0.8,0.4,1.0,55,BGM,9
6030,0.8,0.4,0.5555555555555556,56,GM,9
6031,0.8,0.4,1.0,56,BGM,9
6032,0.8,0.4,1.0,57,GM,9
6033,0.8,0.4,1.0,57,BGM,9
6034,0.8,0.4,1.0,58,GM,9
6035,0.8,0.4,1.0,58,BGM,9
6036,0.8,0.4,0.2222222222222222,59,GM,9
6037,0.8,0.4,1.0,59,BGM,9
6038,0.8,0.4,0.5555555555555556,60,GM,9
6039,0.8,0.4,1.0,60,BGM,9
6040,0.8,0.4,0.3333333333333333,61,GM,9
6041,0.8,0.4,1.0,61,BGM,9
6042,0.8,0.4,1.0,62,GM,9
6043,0.8,0.4,1.0,62,BGM,9
6044,0.8,0.4,1.0,63,GM,9
6045,0.8,0.4,1.0,63,BGM,9
6046,0.8,0.4,1.0,64,GM,9
6047,0.8,0.4,1.0,64,BGM,9
6048,0.8,0.4,1.0,65,GM,9
6049,0.8,0.4,1.0,65,BGM,9
6050,0.8,0.4,0.3333333333333333,66,GM,9
6051,0.8,0.4,1.0,66,BGM,9
6052,0.8,0.4,1.0,67,GM,9
6053,0.8,0.4,1.0,67,BGM,9
6054,0.8,0.4,0.0,68,GM,9
6055,0.8,0.4,0.7777777777777778,68,BGM,9
6056,0.8,0.4,0.0,69,GM,9
6057,0.8,0.4,1.0,69,BGM,9
6058,0.8,0.4,0.0,70,GM,9
6059,0.8,0.4,0.1111111111111111,70,BGM,9
6060,0.8,0.4,1.0,71,GM,9
6061,0.8,0.4,0.6666666666666666,71,BGM,9
6062,0.8,0.4,1.0,72,GM,9
6063,0.8,0.4,1.0,72,BGM,9
6064,0.8,0.4,1.0,73,GM,9
6065,0.8,0.4,0.7777777777777778,73,BGM,9
6066,0.8,0.4,0.6666666666666666,74,GM,9
6067,0.8,0.4,1.0,74,BGM,9
6068,0.8,0.4,0.3333333333333333,75,GM,9
6069,0.8,0.4,0.2222222222222222,75,BGM,9
6070,0.8,0.4,1.0,76,GM,9
6071,0.8,0.4,1.0,76,BGM,9
6072,0.8,0.4,1.0,77,GM,9
6073,0.8,0.4,1.0,77,BGM,9
6074,0.8,0.4,0.6666666666666666,78,GM,9
6075,0.8,0.4,0.3333333333333333,78,BGM,9
6076,0.8,0.4,1.0,79,GM,9
6077,0.8,0.4,0.0,79,BGM,9
6078,0.8,0.4,0.4444444444444444,80,GM,9
6079,0.8,0.4,1.0,80,BGM,9
6080,0.8,0.4,1.0,81,GM,9
6081,0.8,0.4,1.0,81,BGM,9
6082,0.8,0.4,1.0,82,GM,9
6083,0.8,0.4,1.0,82,BGM,9
6084,0.8,0.4,0.4444444444444444,83,GM,9
6085,0.8,0.4,0.4444444444444444,83,BGM,9
6086,0.8,0.4,1.0,84,GM,9
6087,0.8,0.4,1.0,84,BGM,9
6088,0.8,0.4,1.0,85,GM,9
6089,0.8,0.4,1.0,85,BGM,9
6090,0.8,0.4,1.0,86,GM,9
6091,0.8,0.4,1.0,86,BGM,9
6092,0.8,0.4,1.0,87,GM,9
6093,0.8,0.4,1.0,87,BGM,9
6094,0.8,0.4,1.0,88,GM,9
6095,0.8,0.4,0.3333333333333333,88,BGM,9
6096,0.8,0.4,1.0,89,GM,9
6097,0.8,0.4,1.0,89,BGM,9
6098,0.8,0.4,1.0,90,GM,9
6099,0.8,0.4,1.0,90,BGM,9
6100,0.8,0.4,1.0,91,GM,9
6101,0.8,0.4,1.0,91,BGM,9
6102,0.8,0.4,1.0,92,GM,9
6103,0.8,0.4,1.0,92,BGM,9
6104,0.8,0.4,0.3333333333333333,93,GM,9
6105,0.8,0.4,1.0,93,BGM,9
6106,0.8,0.4,1.0,94,GM,9
6107,0.8,0.4,1.0,94,BGM,9
6108,0.8,0.4,1.0,95,GM,9
6109,0.8,0.4,1.0,95,BGM,9
6110,0.8,0.4,0.7777777777777778,96,GM,9
6111,0.8,0.4,0.7777777777777778,96,BGM,9
6112,0.8,0.4,0.7777777777777778,97,GM,9
6113,0.8,0.4,1.0,97,BGM,9
6114,0.8,0.4,0.2222222222222222,98,GM,9
6115,0.8,0.4,0.2222222222222222,98,BGM,9
6116,0.8,0.4,1.0,99,GM,9
6117,0.8,0.4,1.0,99,BGM,9
6118,0.8,0.4,0.0,100,GM,9
6119,0.8,0.4,0.0,100,BGM,9
6120,0.8,0.4,1.0,101,GM,9
6121,0.8,0.4,0.5555555555555556,101,BGM,9
6122,0.8,0.4,0.5555555555555556,102,GM,9
6123,0.8,0.4,0.7777777777777778,102,BGM,9
6124,0.8,0.4,1.0,103,GM,9
6125,0.8,0.4,1.0,103,BGM,9
6126,0.8,0.4,0.2222222222222222,104,GM,9
6127,0.8,0.4,1.0,104,BGM,9
6128,0.8,0.4,1.0,105,GM,9
6129,0.8,0.4,0.3333333333333333,105,BGM,9
6130,0.8,0.4,1.0,106,GM,9
6131,0.8,0.4,1.0,106,BGM,9
6132,0.8,0.4,1.0,107,GM,9
6133,0.8,0.4,1.0,107,BGM,9
6134,0.8,0.4,1.0,108,GM,9
6135,0.8,0.4,1.0,108,BGM,9
6136,0.8,0.4,0.1111111111111111,109,GM,9
6137,0.8,0.4,1.0,109,BGM,9
6138,0.8,0.4,1.0,110,GM,9
6139,0.8,0.4,0.2222222222222222,110,BGM,9
6140,0.8,0.4,1.0,111,GM,9
6141,0.8,0.4,1.0,111,BGM,9
6142,0.8,0.4,1.0,112,GM,9
6143,0.8,0.4,1.0,112,BGM,9
6144,0.8,0.4,1.0,113,GM,9
6145,0.8,0.4,1.0,113,BGM,9
6146,0.8,0.4,1.0,114,GM,9
6147,0.8,0.4,1.0,114,BGM,9
6148,0.8,0.4,1.0,115,GM,9
6149,0.8,0.4,1.0,115,BGM,9
6150,0.8,0.4,1.0,116,GM,9
6151,0.8,0.4,1.0,116,BGM,9
6152,0.8,0.4,1.0,117,GM,9
6153,0.8,0.4,1.0,117,BGM,9
6154,0.8,0.4,0.7777777777777778,118,GM,9
6155,0.8,0.4,1.0,118,BGM,9
6156,0.8,0.4,1.0,119,GM,9
6157,0.8,0.4,1.0,119,BGM,9
6158,0.8,0.4,1.0,120,GM,9
6159,0.8,0.4,1.0,120,BGM,9
6160,0.8,0.4,0.4444444444444444,121,GM,9
6161,0.8,0.4,1.0,121,BGM,9
6162,0.8,0.4,1.0,122,GM,9
6163,0.8,0.4,1.0,122,BGM,9
6164,0.8,0.4,0.1111111111111111,123,GM,9
6165,0.8,0.4,1.0,123,BGM,9
6166,0.8,0.4,0.2222222222222222,124,GM,9
6167,0.8,0.4,1.0,124,BGM,9
6168,0.8,0.4,1.0,125,GM,9
6169,0.8,0.4,0.1111111111111111,125,BGM,9
6170,0.8,0.4,0.5555555555555556,126,GM,9
6171,0.8,0.4,1.0,126,BGM,9
6172,0.8,0.4,1.0,127,GM,9
6173,0.8,0.4,1.0,127,BGM,9
6174,0.8,0.4,1.0,128,GM,9
6175,0.8,0.4,1.0,128,BGM,9
6176,0.8,0.4,1.0,129,GM,9
6177,0.8,0.4,0.7777777777777778,129,BGM,9
6178,0.8,0.4,0.0,130,GM,9
6179,0.8,0.4,0.0,130,BGM,9
6180,0.8,0.4,1.0,131,GM,9
6181,0.8,0.4,0.5555555555555556,131,BGM,9
6182,0.8,0.4,0.3333333333333333,132,GM,9
6183,0.8,0.4,1.0,132,BGM,9
6184,0.8,0.4,1.0,133,GM,9
6185,0.8,0.4,1.0,133,BGM,9
6186,0.8,0.4,1.0,134,GM,9
6187,0.8,0.4,1.0,134,BGM,9
6188,0.8,0.4,1.0,135,GM,9
6189,0.8,0.4,1.0,135,BGM,9
6190,0.8,0.4,1.0,136,GM,9
6191,0.8,0.4,1.0,136,BGM,9
6192,0.8,0.4,1.0,137,GM,9
6193,0.8,0.4,1.0,137,BGM,9
6194,0.8,0.4,1.0,138,GM,9
6195,0.8,0.4,0.4444444444444444,138,BGM,9
6196,0.8,0.4,0.2222222222222222,139,GM,9
6197,0.8,0.4,0.2222222222222222,139,BGM,9
6198,0.8,0.4,1.0,140,GM,9
6199,0.8,0.4,1.0,140,BGM,9
6200,0.8,0.4,0.1111111111111111,141,GM,9
6201,0.8,0.4,0.4444444444444444,141,BGM,9
6202,0.8,0.4,0.7777777777777778,142,GM,9
6203,0.8,0.4,1.0,142,BGM,9
6204,0.8,0.4,0.4444444444444444,143,GM,9
6205,0.8,0.4,1.0,143,BGM,9
6206,0.8,0.4,1.0,144,GM,9
6207,0.8,0.4,1.0,144,BGM,9
6208,0.8,0.4,0.7777777777777778,145,GM,9
6209,0.8,0.4,1.0,145,BGM,9
6210,0.8,0.4,1.0,146,GM,9
6211,0.8,0.4,1.0,146,BGM,9
6212,0.8,0.4,1.0,147,GM,9
6213,0.8,0.4,1.0,147,BGM,9
6214,0.8,0.4,0.7777777777777778,148,GM,9
6215,0.8,0.4,1.0,148,BGM,9
6216,0.8,0.4,0.5555555555555556,149,GM,9
6217,0.8,0.4,1.0,149,BGM,9
6218,0.8,0.4,0.0,150,GM,9
6219,0.8,0.4,0.2222222222222222,150,BGM,9
6220,0.8,0.4,0.1111111111111111,151,GM,9
6221,0.8,0.4,1.0,151,BGM,9
6222,0.8,0.4,0.6666666666666666,152,GM,9
6223,0.8,0.4,0.5555555555555556,152,BGM,9
6224,0.8,0.4,0.4444444444444444,153,GM,9
6225,0.8,0.4,1.0,153,BGM,9
6226,0.8,0.4,0.1111111111111111,154,GM,9
6227,0.8,0.4,1.0,154,BGM,9
6228,0.8,0.4,1.0,155,GM,9
6229,0.8,0.4,1.0,155,BGM,9
6230,0.8,0.4,1.0,156,GM,9
6231,0.8,0.4,1.0,156,BGM,9
6232,0.8,0.4,1.0,157,GM,9
6233,0.8,0.4,1.0,157,BGM,9
6234,0.8,0.4,0.1111111111111111,158,GM,9
6235,0.8,0.4,0.4444444444444444,158,BGM,9
6236,0.8,0.4,1.0,159,GM,9
6237,0.8,0.4,1.0,159,BGM,9
6238,0.8,0.4,1.0,160,GM,9
6239,0.8,0.4,1.0,160,BGM,9
6240,0.8,0.4,1.0,161,GM,9
6241,0.8,0.4,1.0,161,BGM,9
6242,0.8,0.4,1.0,162,GM,9
6243,0.8,0.4,1.0,162,BGM,9
6244,0.8,0.4,0.0,163,GM,9
6245,0.8,0.4,0.1111111111111111,163,BGM,9
6246,0.8,0.4,1.0,164,GM,9
6247,0.8,0.4,1.0,164,BGM,9
6248,0.8,0.4,0.1111111111111111,165,GM,9
6249,0.8,0.4,0.6666666666666666,165,BGM,9
6250,0.8,0.4,1.0,166,GM,9
6251,0.8,0.4,1.0,166,BGM,9
6252,0.8,0.4,1.0,167,GM,9
6253,0.8,0.4,0.7777777777777778,167,BGM,9
6254,0.8,0.4,0.3333333333333333,168,GM,9
6255,0.8,0.4,1.0,168,BGM,9
6256,0.8,0.4,1.0,169,GM,9
6257,0.8,0.4,1.0,169,BGM,9
6258,0.8,0.4,1.0,170,GM,9
6259,0.8,0.4,1.0,170,BGM,9
6260,0.8,0.4,1.0,171,GM,9
6261,0.8,0.4,0.4444444444444444,171,BGM,9
6262,0.8,0.4,1.0,172,GM,9
6263,0.8,0.4,1.0,172,BGM,9
6264,0.8,0.4,0.1111111111111111,173,GM,9
6265,0.8,0.4,1.0,173,BGM,9
6266,0.8,0.4,1.0,174,GM,9
6267,0.8,0.4,1.0,174,BGM,9
6268,0.8,0.4,1.0,175,GM,9
6269,0.8,0.4,1.0,175,BGM,9
6270,0.8,0.4,1.0,176,GM,9
6271,0.8,0.4,0.6666666666666666,176,BGM,9
6272,0.8,0.4,0.3333333333333333,177,GM,9
6273,0.8,0.4,0.0,177,BGM,9
6274,0.8,0.4,0.4444444444444444,178,GM,9
6275,0.8,0.4,1.0,178,BGM,9
6276,0.8,0.4,1.0,179,GM,9
6277,0.8,0.4,1.0,179,BGM,9
6278,0.8,0.4,0.5555555555555556,180,GM,9
6279,0.8,0.4,0.7777777777777778,180,BGM,9
6280,0.8,0.4,0.2222222222222222,181,GM,9
6281,0.8,0.4,0.2222222222222222,181,BGM,9
6282,0.8,0.4,0.1111111111111111,182,GM,9
6283,0.8,0.4,0.6666666666666666,182,BGM,9
6284,0.8,0.4,1.0,183,GM,9
6285,0.8,0.4,0.5555555555555556,183,BGM,9
6286,0.8,0.4,1.0,184,GM,9
6287,0.8,0.4,1.0,184,BGM,9
6288,0.8,0.4,1.0,185,GM,9
6289,0.8,0.4,1.0,185,BGM,9
6290,0.8,0.4,1.0,186,GM,9
6291,0.8,0.4,0.7777777777777778,186,BGM,9
6292,0.8,0.4,1.0,187,GM,9
6293,0.8,0.4,1.0,187,BGM,9
6294,0.8,0.4,1.0,188,GM,9
6295,0.8,0.4,1.0,188,BGM,9
6296,0.8,0.4,1.0,189,GM,9
6297,0.8,0.4,1.0,189,BGM,9
6298,0.8,0.4,1.0,190,GM,9
6299,0.8,0.4,1.0,190,BGM,9
6300,0.8,0.4,1.0,191,GM,9
6301,0.8,0.4,1.0,191,BGM,9
6302,0.8,0.4,1.0,192,GM,9
6303,0.8,0.4,0.2222222222222222,192,BGM,9
6304,0.8,0.4,0.1111111111111111,193,GM,9
6305,0.8,0.4,1.0,193,BGM,9
6306,0.8,0.4,0.7777777777777778,194,GM,9
6307,0.8,0.4,1.0,194,BGM,9
6308,0.8,0.4,0.4444444444444444,195,GM,9
6309,0.8,0.4,1.0,195,BGM,9
6310,0.8,0.4,0.7777777777777778,196,GM,9
6311,0.8,0.4,0.0,196,BGM,9
6312,0.8,0.4,0.7777777777777778,197,GM,9
6313,0.8,0.4,0.4444444444444444,197,BGM,9
6314,0.8,0.4,0.2222222222222222,198,GM,9
6315,0.8,0.4,0.6666666666666666,198,BGM,9
6316,0.8,0.4,1.0,199,GM,9
6317,0.8,0.4,1.0,199,BGM,9
6318,0.8,0.4,1.0,200,GM,9
6319,0.8,0.4,1.0,200,BGM,9
6320,0.8,0.4,0.5555555555555556,201,GM,9
6321,0.8,0.4,1.0,201,BGM,9
6322,0.8,0.4,1.0,202,GM,9
6323,0.8,0.4,1.0,202,BGM,9
6324,0.8,0.4,0.7777777777777778,203,GM,9
6325,0.8,0.4,1.0,203,BGM,9
6326,0.8,0.4,0.5555555555555556,204,GM,9
6327,0.8,0.4,1.0,204,BGM,9
6328,0.8,0.4,1.0,205,GM,9
6329,0.8,0.4,1.0,205,BGM,9
6330,0.8,0.4,0.2222222222222222,206,GM,9
6331,0.8,0.4,1.0,206,BGM,9
6332,0.8,0.4,1.0,207,GM,9
6333,0.8,0.4,1.0,207,BGM,9
6334,0.8,0.4,1.0,208,GM,9
6335,0.8,0.4,1.0,208,BGM,9
6336,0.8,0.4,1.0,209,GM,9
6337,0.8,0.4,1.0,209,BGM,9
6338,0.8,0.4,1.0,210,GM,9
6339,0.8,0.4,0.1111111111111111,210,BGM,9
6340,0.8,0.4,0.3333333333333333,211,GM,9
6341,0.8,0.4,0.4444444444444444,211,BGM,9
6342,0.8,0.4,1.0,212,GM,9
6343,0.8,0.4,1.0,212,BGM,9
6344,0.8,0.4,1.0,213,GM,9
6345,0.8,0.4,1.0,213,BGM,9
6346,0.8,0.4,1.0,214,GM,9
6347,0.8,0.4,0.5555555555555556,214,BGM,9
6348,0.8,0.4,0.3333333333333333,215,GM,9
6349,0.8,0.4,0.3333333333333333,215,BGM,9
6350,0.8,0.4,1.0,216,GM,9
6351,0.8,0.4,1.0,216,BGM,9
6352,0.8,0.4,0.3333333333333333,217,GM,9
6353,0.8,0.4,1.0,217,BGM,9
6354,0.8,0.4,0.5555555555555556,218,GM,9
6355,0.8,0.4,1.0,218,BGM,9
6356,0.8,0.4,1.0,219,GM,9
6357,0.8,0.4,1.0,219,BGM,9
6358,0.8,0.4,0.3333333333333333,220,GM,9
6359,0.8,0.4,1.0,220,BGM,9
6360,0.8,0.4,0.1111111111111111,221,GM,9
6361,0.8,0.4,0.1111111111111111,221,BGM,9
6362,0.8,0.4,0.7777777777777778,222,GM,9
6363,0.8,0.4,1.0,222,BGM,9
6364,0.8,0.4,0.1111111111111111,223,GM,9
6365,0.8,0.4,0.0,223,BGM,9
6366,0.8,0.4,0.1111111111111111,224,GM,9
6367,0.8,0.4,1.0,224,BGM,9
6368,0.8,0.4,0.5555555555555556,225,GM,9
6369,0.8,0.4,1.0,225,BGM,9
6370,0.8,0.4,1.0,226,GM,9
6371,0.8,0.4,1.0,226,BGM,9
6372,0.8,0.4,1.0,227,GM,9
6373,0.8,0.4,1.0,227,BGM,9
6374,0.8,0.4,1.0,228,GM,9
6375,0.8,0.4,1.0,228,BGM,9
6376,0.8,0.4,1.0,229,GM,9
6377,0.8,0.4,0.0,229,BGM,9
6378,0.8,0.4,1.0,230,GM,9
6379,0.8,0.4,1.0,230,BGM,9
6380,0.8,0.4,1.0,231,GM,9
6381,0.8,0.4,1.0,231,BGM,9
6382,0.8,0.4,0.2222222222222222,232,GM,9
6383,0.8,0.4,1.0,232,BGM,9
6384,0.8,0.4,1.0,233,GM,9
6385,0.8,0.4,1.0,233,BGM,9
6386,0.8,0.4,0.6666666666666666,234,GM,9
